-260 34 -40 265.25
-261 35 -40 266.36
-261 35 -41 266.51
-261 33 -39 265.95
-262 33 -39 266.93
-262 34 -40 267.21
-260 33 -40 265.12
-261 34 -39 266.08
-261 33 -40 266.10
-262 33 -38 266.79
-261 34 -40 266.23
-262 33 -40 267.08
-262 34 -41 267.36
-262 34 -40 267.21
-261 34 -39 266.08
-262 33 -39 266.93
-261 34 -40 266.23
-262 33 -38 266.79
-261 33 -39 265.95
-261 34 -41 266.38
-262 34 -41 267.36
-262 34 -39 267.06
-261 34 -40 266.23
-261 35 -39 266.21
-261 33 -40 266.10
-261 33 -41 266.25
-262 34 -40 267.21
-262 33 -42 267.39
-261 34 -39 266.08
-262 34 -40 267.21
-261 33 -39 265.95
-262 35 -41 267.49
-262 35 -40 267.34
-261 34 -39 266.08
-261 33 -37 265.67
-261 33 -40 266.10
-263 35 -41 268.47
-262 34 -40 267.21
-261 33 -42 266.41
-261 33 -40 266.10
-262 33 -39 266.93
-261 33 -39 265.95
-263 35 -38 268.03
-263 35 -40 268.32
-260 34 -40 265.25
-261 33 -40 266.10
-262 34 -40 267.21
-261 32 -39 265.83
-262 34 -39 267.06
-261 33 -39 265.95
-262 33 -38 266.79
-262 34 -40 267.21
-263 35 -39 268.17
-262 34 -40 267.21
-262 34 -39 267.06
-262 34 -41 267.36
-261 34 -39 266.08
-262 33 -40 267.08
-261 33 -40 266.10
-261 33 -40 266.10
-261 34 -39 266.08
-261 33 -41 266.25
-262 34 -40 267.21
-262 33 -39 266.93
-261 33 -39 265.95
-261 33 -37 265.67
-261 33 -39 265.95
-261 32 -40 265.98
-261 34 -40 266.23
-262 34 -41 267.36
-262 35 -39 267.19
-262 34 -39 267.06
-263 34 -40 268.19
-261 34 -39 266.08
-262 34 -39 267.06
-262 33 -39 266.93
-261 34 -39 266.08
-261 33 -39 265.95
-261 32 -41 266.13
-262 34 -40 267.21
-261 34 -40 266.23
-261 34 -39 266.08
-262 34 -40 267.21
-262 33 -40 267.08
-263 34 -38 267.90
-261 35 -40 266.36
-262 34 -39 267.06
-262 35 -38 267.04
-261 35 -38 266.06
-262 35 -40 267.34
-261 33 -41 266.25
-261 34 -39 266.08
-262 35 -40 267.34
-261 34 -40 266.23
-261 33 -39 265.95
-261 34 -41 266.38
-262 34 -41 267.36
-262 33 -40 267.08
-261 35 -40 266.36
-260 34 -42 265.56
-260 33 -39 264.97
-263 42 -48 270.62
-267 24 -33 270.10
-258 23 -46 263.08
-264 29 -21 266.42
-271 47 -53 280.11
-282 22 -24 283.87
-275 25 -32 277.98
-252 16 -37 255.20
-270 34 -16 272.60
-274 19 -32 276.52
-269 40 -27 273.29
-275 31 -26 277.96
-249 75 -14 260.43
-253 33 -50 260.00
-275 79 -18 286.69
-223 87 -28 241.00
-240 87 -39 258.24
-242 101 -34 264.43
-256 93 -44 275.90
-232 124 -25 264.24
-238 105 -48 264.52
-229 137 -33 268.88
-217 143 -33 261.97
-219 144 -32 264.05
-200 150 -33 252.17
-200 159 -36 258.03
-188 180 -24 261.38
-175 197 -12 263.78
-175 193 -27 261.92
-167 194 -26 257.30
-160 213 -17 266.94
-134 222 -20 260.08
-133 225 -14 261.74
-142 229 -10 269.64
-114 225 -22 253.19
-104 232 -12 254.53
-94 241 -12 258.96
-93 241 -18 258.95
-82 249 -10 262.35
-76 249 -9 260.50
-58 250 -8 256.76
-47 255 -6 259.36
-30 257 -8 258.87
-18 256 -6 256.70
-11 254 -9 254.40
-7 259 5 259.14
2 256 -2 256.02
1 253 -1 253.00
8 252 -1 252.13
22 253 -6 254.03
42 255 -1 258.44
45 250 -1 254.02
49 255 6 259.73
51 246 7 251.33
58 243 7 249.92
71 243 15 253.60
69 240 15 250.17
76 236 16 248.45
88 231 11 247.44
91 221 14 239.41
102 227 15 249.32
118 231 27 260.79
126 228 33 262.58
125 219 33 254.31
130 207 23 245.52
130 204 27 243.40
139 198 21 242.83
148 195 26 246.18
156 191 21 247.50
163 194 32 255.40
173 183 20 252.62
173 181 24 251.53
177 172 25 248.07
179 168 19 246.22
184 157 12 242.18
182 160 22 243.33
194 149 20 245.43
203 148 21 252.10
213 149 24 261.05
211 132 18 249.54
210 133 14 248.97
207 121 12 240.07
213 114 13 241.94
212 110 16 239.37
218 101 22 241.27
234 86 11 249.55
235 89 22 252.25
242 85 19 257.20
242 80 29 256.52
241 80 20 254.72
243 72 16 253.95
234 66 19 243.87
229 66 23 239.43
242 58 19 249.58
247 55 28 254.59
248 56 20 255.03
244 53 20 250.49
235 47 19 240.41
246 44 18 250.55
240 44 14 244.40
240 50 16 245.67
259 46 2 263.06
250 35 -3 252.46
257 34 -3 259.26
251 31 -5 252.96
243 34 0 245.37
248 35 -6 250.53
252 35 -5 254.47
253 32 -7 255.11
253 29 -15 255.10
255 34 -9 257.41
248 27 -18 250.11
253 33 -19 255.85
251 43 -10 254.85
254 47 -17 258.87
264 63 -11 271.64
258 57 -20 264.98
245 61 -22 253.44
235 62 -34 245.41
240 93 -24 258.51
234 98 -33 255.83
222 106 -22 246.99
226 121 -31 258.22
220 130 -22 256.48
219 132 -28 257.23
203 142 -30 249.55
202 144 -24 249.23
183 167 -15 248.20
192 188 -19 269.39
166 189 -19 252.27
159 196 -17 252.95
154 192 -27 247.61
148 214 -19 260.89
155 213 -29 265.02
126 225 -6 257.95
132 218 -24 255.98
101 235 -8 255.91
109 224 -31 251.03
75 246 2 257.19
88 243 -14 258.82
56 252 -4 258.18
62 249 -22 257.54
51 256 -17 261.58
32 248 -19 250.78
25 251 -20 253.03
4 263 -7 263.12
8 258 -19 258.82
9 260 -19 260.85
-8 260 -12 260.40
-31 258 -8 259.98
-26 253 -23 255.37
-44 254 -18 258.41
-58 254 -9 260.69
-82 248 -13 261.53
-77 251 -21 263.38
-77 244 -26 257.18
-98 254 -7 272.34
-112 239 -18 264.55
-113 233 -21 259.81
-114 231 -17 258.16
-132 230 -12 265.46
-145 217 -19 261.68
-144 209 -26 255.13
-159 200 -20 256.28
-163 189 -16 250.09
-187 193 1 268.74
-187 190 -5 266.63
-186 179 -15 258.58
-198 172 -15 262.70
-209 162 -12 264.71
-212 151 -18 260.90
-226 153 -11 273.14
-224 135 -19 262.23
-220 139 -22 261.16
-229 129 -27 264.22
-232 104 -37 256.92
-242 104 -33 265.46
-247 92 -36 266.02
-251 91 -35 269.27
-256 82 -39 271.63
-251 78 -43 266.33
-257 73 -39 270.00
-256 59 -40 265.74
-257 53 -34 264.60
-258 49 -36 265.07
-261 42 -39 267.22
-261 45 -43 268.32
-261 41 -45 268.01
-266 33 -40 271.01
-259 24 -44 263.80
-263 18 -44 267.26
-262 17 -49 267.08
-263 9 -49 267.68
-262 6 -62 269.30
-261 10 -56 267.13
-265 6 -52 270.12
-265 13 -45 269.11
-265 8 -40 268.12
-269 17 -30 271.20
-256 11 -38 259.04
-252 21 -32 254.89
-270 15 -18 271.01
-259 19 -18 260.32
-256 20 -11 257.02
-249 16 -4 249.55
-264 20 12 265.03
-247 33 8 249.32
-254 14 18 255.02
-245 25 33 248.47
-263 25 57 270.26
-227 27 42 232.43
-261 4 64 268.76
-220 25 69 231.92
-253 19 100 272.71
-221 24 87 238.72
-234 20 102 256.05
-207 29 100 231.71
-220 31 129 256.91
-170 30 107 203.10
-216 23 141 258.97
-170 19 131 215.46
-168 24 159 232.55
-168 22 169 239.31
-158 18 173 234.98
-139 7 171 220.48
-128 11 176 217.90
-132 21 193 234.76
-124 15 195 231.57
-105 9 194 220.78
-101 15 200 224.56
-86 11 194 212.49
-92 22 209 229.41
-72 24 201 214.85
-61 27 203 213.68
-45 28 210 216.58
-52 29 230 237.58
-26 42 209 214.76
-54 43 211 222.00
-17 44 195 200.62
-43 35 236 242.43
-17 46 237 242.02
-2 27 207 208.76
-14 33 228 230.80
29 48 194 201.94
19 39 211 215.41
39 39 213 220.02
47 33 219 226.40
61 18 199 208.92
63 37 229 240.37
89 36 198 220.05
92 39 196 220.00
128 28 166 211.48
110 48 201 234.10
125 45 177 221.31
131 36 174 220.76
144 40 160 218.94
155 47 158 226.27
152 41 158 223.04
163 32 146 221.15
166 41 154 230.12
174 40 145 230.00
174 33 155 235.35
181 54 150 241.20
178 29 150 234.57
184 39 154 243.09
180 43 148 236.97
152 51 181 241.80
161 19 140 214.20
129 59 204 248.47
154 25 162 224.91
145 26 158 216.02
123 47 203 241.96
127 34 180 222.90
89 39 216 236.85
114 26 205 236.00
88 39 209 230.10
66 19 189 201.09
36 24 207 211.47
21 32 234 237.11
27 41 221 226.39
15 20 196 197.59
-39 53 233 242.11
-18 29 207 209.80
-52 40 202 212.39
-73 52 200 219.16
-82 43 208 227.68
-84 50 175 200.45
-132 57 202 247.95
-148 65 182 243.42
-164 60 183 252.95
-150 51 139 210.77
-182 48 145 237.60
-173 61 123 220.86
-210 68 114 248.44
-196 85 105 238.05
-217 62 82 240.12
-237 77 86 263.62
-230 72 34 243.39
-236 63 4 244.30
-232 92 1 249.58
-250 91 8 266.17
-247 51 -43 255.85
-252 63 -47 263.97
-243 61 -72 260.68
-256 59 -68 271.37
-248 63 -104 276.20
-245 72 -105 276.11
-231 61 -138 275.91
-243 61 -126 280.44
-218 36 -171 279.39
-228 43 -160 281.84
-209 48 -181 280.62
-206 57 -182 280.73
-192 57 -200 283.04
-166 54 -224 283.99
-169 38 -224 283.16
-150 36 -244 288.67
-158 30 -237 286.41
-151 44 -241 287.78
-128 51 -246 281.96
-100 44 -268 289.41
-89 43 -268 285.65
-84 21 -274 287.36
-76 26 -271 282.65
-66 33 -274 283.76
-66 34 -271 280.99
-61 34 -275 283.73
-29 23 -286 288.39
-21 12 -282 283.04
-4 20 -301 301.69
-15 30 -287 288.95
-17 19 -290 291.12
-22 12 -278 279.13
-13 6 -292 292.35
-7 7 -285 285.17
-3 18 -284 284.59
10 3 -294 294.19
2 1 -289 289.01
-8 -10 -295 295.28
-7 -2 -296 296.09
-11 2 -289 289.22
-7 5 -289 289.13
-2 4 -286 286.03
-2 -3 -288 288.02
-6 -2 -285 285.07
-6 3 -282 282.08
-6 -1 -287 287.06
-6 1 -288 288.06
-5 4 -291 291.07
-14 1 -291 291.34
-22 2 -285 285.85
-9 6 -290 290.20
-5 8 -293 293.15
-34 -2 -282 284.05
-11 15 -296 296.58
-28 7 -284 285.46
-28 -18 -297 298.86
-41 -8 -284 287.06
-51 0 -282 286.57
-51 5 -283 287.60
-64 5 -276 283.37
-85 -4 -262 275.47
-64 -1 -290 296.98
-84 0 -267 279.90
-80 -3 -277 288.34
-95 3 -273 289.07
-112 7 -254 277.69
-100 1 -277 294.50
-97 -1 -273 289.72
-100 -3 -278 295.45
-112 5 -266 288.66
-117 3 -261 286.04
-145 3 -236 277.00
-133 8 -254 286.83
-147 3 -254 293.49
-162 2 -235 285.43
-161 4 -239 288.20
-151 9 -251 293.06
-158 -1 -249 294.90
-204 -5 -190 278.82
-173 2 -233 290.21
-199 6 -197 280.08
-201 7 -196 280.83
-201 -2 -201 284.26
-184 -1 -220 286.80
-225 -3 -174 284.45
-221 1 -181 285.66
-225 2 -181 288.77
-216 7 -187 285.79
-239 3 -159 287.07
-239 7 -147 280.68
-221 11 -162 274.24
-221 8 -165 275.92
-241 4 -146 281.80
-246 -1 -140 283.05
-247 6 -134 281.07
-267 2 -112 289.55
-257 10 -113 280.92
-263 7 -104 282.90
-246 16 -119 273.74
-260 3 -102 279.31
-256 5 -102 275.62
-256 18 -83 269.72
-240 18 -96 259.11
-272 20 -55 278.22
-253 11 -69 262.47
-270 13 -37 272.83
-250 23 -48 255.60
-278 18 -19 279.23
-260 21 -31 262.68
-271 18 -8 271.71
-250 7 -29 251.77
-267 11 -4 267.26
-257 13 -5 257.38
-263 27 20 265.14
-240 22 1 241.01
-269 22 34 272.03
-251 39 28 255.55
-280 36 75 292.10
-230 32 38 235.30
-238 15 48 243.26
-246 23 67 256.00
-221 32 61 231.49
-222 28 75 235.99
-224 21 92 243.07
-227 36 120 259.28
-196 28 107 225.05
-203 41 146 253.39
-162 33 121 204.88
-207 15 155 259.03
-174 43 147 231.81
-188 42 177 261.60
-142 42 146 207.95
-153 41 161 225.86
-160 37 186 248.12
-130 27 177 221.26
-136 32 190 235.84
-116 34 183 219.32
-124 54 202 243.10
-112 33 189 222.16
-106 34 195 224.54
-98 33 199 224.26
-93 40 196 220.60
-92 37 197 220.55
-69 43 219 233.60
-69 37 217 230.69
-56 43 196 208.33
-60 38 205 216.95
-45 54 201 212.94
-42 46 198 207.57
-46 45 213 222.51
-35 58 214 224.47
-29 53 222 230.07
-17 37 199 203.12
-32 40 224 229.78
-21 58 218 226.56
-33 44 229 235.51
-9 63 220 229.02
-2 46 207 212.06
-18 48 226 231.74
-12 58 230 237.50
-23 43 213 218.51
-14 58 218 226.02
-18 49 220 226.11
-21 42 205 210.31
-31 55 213 222.16
-23 39 194 199.21
-40 39 208 215.37
-41 51 219 228.57
-47 44 213 222.52
-43 49 216 225.62
-41 48 214 223.12
-50 51 215 226.55
-54 46 207 218.82
-62 47 214 227.70
-63 48 207 221.63
-82 47 218 237.61
-85 46 197 219.43
-92 50 205 230.19
-92 38 191 215.38
-113 45 190 225.60
-114 59 193 231.79
-125 48 174 219.56
-144 56 185 241.03
-140 61 164 224.09
-149 62 169 233.68
-151 46 152 219.14
-169 52 146 229.31
-179 62 148 240.39
-169 55 125 217.28
-178 61 118 222.10
-198 58 121 239.18
-204 64 126 248.17
-197 67 106 233.53
-213 69 101 245.62
-210 65 83 234.98
-223 69 86 248.77
-215 65 71 235.57
-224 58 65 240.34
-223 73 69 244.58
-237 60 67 253.49
-240 68 68 258.55
-235 59 57 248.91
-237 49 39 245.13
-255 41 46 262.34
-253 39 45 259.91
-241 41 29 246.18
-262 33 40 267.08
-236 28 13 238.01
-256 12 25 257.50
-257 13 25 258.54
-258 -4 18 258.66
-265 -19 20 266.43
-258 -23 14 259.40
-252 -39 2 255.01
-255 -46 1 259.12
-259 -41 0 262.23
-258 -62 -6 265.41
-258 -64 -4 265.85
-247 -68 -14 256.57
-240 -70 -19 250.72
-249 -95 -17 267.05
-245 -89 -12 260.94
-248 -113 -16 273.00
-247 -116 -17 273.41
-240 -124 -24 271.20
-242 -128 -21 274.57
-236 -135 -17 272.42
-223 -135 -21 261.52
-229 -133 -14 265.19
-222 -145 -30 266.85
-221 -143 -34 265.42
-225 -146 -16 268.70
-214 -149 -31 262.60
-201 -181 -40 273.43
-197 -172 -48 265.89
-203 -168 -34 265.69
-188 -187 -46 269.13
-186 -188 -43 267.93
-183 -199 -47 274.41
-170 -206 -61 273.97
-167 -222 -54 283.00
-160 -224 -55 280.72
-150 -222 -64 275.46
-143 -216 -66 267.32
-145 -223 -60 272.68
-130 -233 -67 275.10
-124 -233 -68 272.56
-108 -251 -80 284.72
-108 -249 -81 283.24
-112 -253 -70 285.40
-105 -255 -77 286.32
-98 -240 -74 269.59
-82 -246 -89 274.16
-83 -253 -82 278.61
-68 -248 -87 271.47
-75 -251 -75 272.49
-63 -249 -93 273.16
-64 -254 -87 276.01
-68 -256 -81 276.99
-58 -256 -80 274.41
-52 -262 -78 278.27
-47 -264 -84 281.00
-38 -254 -93 273.15
-47 -260 -79 275.77
-49 -261 -78 276.78
-31 -263 -91 280.02
-34 -257 -87 273.45
-16 -267 -101 285.91
-25 -261 -93 278.20
-26 -263 -87 278.23
-29 -260 -97 279.02
-18 -255 -82 268.46
-10 -260 -97 277.69
-11 -264 -94 280.45
-16 -257 -88 272.12
-3 -257 -96 274.36
4 -256 -97 273.79
-6 -257 -87 271.39
-8 -265 -90 279.98
7 -257 -102 276.59
3 -260 -95 276.83
8 -264 -99 282.07
10 -260 -97 277.69
20 -254 -109 277.12
12 -253 -99 271.94
13 -264 -101 282.96
18 -254 -103 274.68
15 -257 -100 276.18
31 -255 -106 277.89
23 -256 -101 276.16
24 -258 -106 279.96
32 -250 -102 271.90
31 -253 -106 276.05
40 -254 -106 278.12
41 -253 -113 280.11
47 -250 -115 279.17
49 -255 -118 285.22
49 -255 -114 283.59
44 -256 -109 281.70
44 -249 -112 276.55
39 -251 -105 274.86
41 -242 -102 265.80
39 -247 -105 271.21
46 -254 -113 281.78
47 -246 -115 275.59
37 -251 -113 277.74
28 -249 -105 271.68
38 -256 -108 280.44
18 -266 -95 283.03
32 -264 -109 287.40
20 -255 -101 275.00
8 -276 -97 292.66
-6 -257 -87 271.39
-12 -297 -93 311.45
-1 -259 -94 275.53
-13 -264 -96 281.21
-29 -284 -92 299.94
-67 -250 -80 270.90
-87 -254 -67 276.72
-98 -234 -58 260.24
-114 -239 -51 269.66
-123 -235 -57 271.30
-139 -229 -54 273.27
-151 -217 -47 268.51
-179 -211 -43 280.02
-183 -195 -47 271.52
-192 -166 -33 255.95
-196 -176 -41 266.60
-209 -152 -33 260.53
-219 -154 -32 269.63
-219 -146 -41 266.38
-245 -130 -28 278.76
-242 -119 -35 271.94
-239 -104 -39 263.55
-251 -97 -32 270.99
-245 -73 -36 258.17
-252 -63 -32 261.72
-254 -63 -38 264.44
-258 -57 -35 266.53
-256 -47 -43 263.81
-266 -42 -33 271.31
-267 -36 -37 271.94
-265 -36 -39 270.26
-257 -30 -45 262.63
-256 -15 -39 259.39
-255 -20 -42 259.21
-258 -3 -34 260.25
-259 -17 -40 262.62
-258 -16 -47 262.73
-272 -10 -34 274.30
-264 -11 -41 267.39
-267 -18 -43 271.04
-272 0 -27 273.34
-274 -11 -27 275.55
-262 -13 -38 265.06
-259 7 -32 261.06
-253 20 -36 256.33
-271 14 -34 273.48
-273 10 -39 275.95
-270 32 -46 275.75
-260 37 -63 270.07
-256 31 -60 264.76
-256 -1 -67 264.62
-239 1 -78 251.41
-268 6 -47 272.16
-256 16 -55 262.33
-272 1 -42 275.23
-251 56 -42 260.58
-242 -14 -56 248.79
-279 -10 -33 281.12
-273 8 -79 284.31
-279 -45 -41 285.56
-279 14 -43 282.64
-272 -28 -48 277.62
-269 -27 -51 275.12
-268 -14 -57 274.35
-285 -31 -48 290.67
-300 1 -36 302.15
-266 4 -35 268.32
-246 -21 -59 253.85
-248 -15 -42 251.98
-294 0 -51 298.39
-254 0 -65 262.19
-257 -13 -64 265.17
-254 9 -57 260.47
-260 7 -59 266.70
-256 42 -17 259.98
-261 40 -34 266.23
-258 56 -40 267.02
-256 64 -43 267.36
-264 18 -45 268.41
-259 28 -21 261.35
-266 29 -34 269.73
-264 34 -36 268.60
-262 32 -36 266.39
-261 32 -37 265.54
-262 35 -40 267.34
-261 37 -37 266.19
-261 32 -38 265.69
-261 35 -38 266.06
-262 37 -38 267.31
-262 35 -38 267.04
-261 34 -39 266.08
-262 35 -39 267.19
-262 34 -38 266.92
-262 35 -38 267.04
-262 36 -39 267.32
-263 35 -40 268.32
-261 34 -37 265.79
-261 35 -38 266.06
-262 37 -37 267.17
-262 35 -39 267.19
-263 36 -39 268.30
-262 35 -40 267.34
-262 34 -37 266.78
-261 34 -39 266.08
-262 35 -39 267.19
-260 33 -36 264.55
-261 35 -38 266.06
-262 35 -37 266.90
-261 34 -38 265.93
-260 35 -38 265.08
-262 36 -39 267.32
-260 35 -38 265.08
-262 34 -38 266.92
-261 35 -39 266.21
-262 34 -37 266.78
-262 35 -39 267.19
-261 34 -39 266.08
-263 36 -40 268.45
-262 35 -38 267.04
-262 35 -39 267.19
-263 35 -38 268.03
-261 35 -40 266.36
-261 35 -38 266.06
-261 35 -38 266.06
-262 34 -38 266.92
-262 34 -38 266.92
-261 34 -40 266.23
-262 35 -39 267.19
-262 35 -40 267.34
-261 35 -39 266.21
-262 35 -38 267.04
-262 36 -37 267.04
-262 35 -37 266.90
-262 36 -39 267.32
-262 35 -38 267.04
-263 35 -39 268.17
-261 36 -38 266.20
-263 36 -38 268.16
-262 36 -39 267.32
-261 34 -40 266.23
-261 34 -38 265.93
-262 35 -38 267.04
-260 34 -39 265.10
-261 34 -39 266.08
-262 35 -39 267.19
-262 35 -39 267.19
-261 34 -37 265.79
-261 34 -38 265.93
-260 34 -39 265.10
-261 33 -38 265.81
-261 35 -39 266.21
-262 34 -38 266.92
-262 35 -38 267.04
-262 36 -38 267.18
-261 35 -39 266.21
-262 35 -40 267.34
-262 33 -38 266.79
-261 34 -37 265.79
-259 32 -37 263.58
-261 34 -40 266.23
-260 34 -37 264.81
-261 35 -38 266.06
-262 34 -39 267.06
-263 36 -39 268.30
-261 35 -39 266.21
-262 35 -38 267.04
-261 34 -38 265.93
-262 35 -40 267.34
-262 35 -41 267.49
-262 35 -38 267.04
-261 35 -37 265.92
-261 34 -37 265.79
-262 35 -39 267.19
-260 33 -39 264.97
-262 35 -38 267.04
-261 34 -37 265.79
-261 35 -39 266.21
-262 34 -37 266.78
-261 35 -39 266.21
-261 35 -38 266.06
-262 35 -38 267.04
-261 35 -41 266.51
-261 34 -40 266.23
-261 34 -36 265.66
-262 34 -41 267.36
-262 34 -37 266.78
-262 36 -38 267.18
-262 36 -39 267.32
-262 35 -39 267.19
-262 34 -39 267.06
-260 34 -39 265.10
-261 34 -38 265.93
-262 35 -38 267.04
-260 34 -39 265.10
-261 34 -37 265.79
-261 35 -38 266.06
-261 35 -40 266.36
-261 35 -39 266.21
-263 34 -41 268.34
-262 36 -39 267.32
-262 35 -38 267.04
-261 34 -39 266.08
-261 34 -38 265.93
-261 35 -37 265.92
-261 33 -39 265.95
-261 34 -40 266.23
