241 -62 -100 268.19
236 -66 -102 265.44
241 -55 -101 267.03
241 -69 -96 268.44
252 -47 -106 277.40
237 -56 -96 261.77
242 -54 -101 267.73
224 -59 -91 248.87
235 -56 -95 259.59
234 -46 -80 251.54
250 -51 -84 268.62
250 -59 -76 267.87
244 -63 -77 263.50
247 -62 -78 266.34
245 -58 -78 263.58
247 -57 -77 264.93
248 -55 -77 265.44
244 -54 -72 260.07
246 -64 -79 266.18
247 -62 -77 266.05
247 -52 -74 263.04
243 -63 -74 261.71
248 -62 -80 267.86
242 -60 -73 259.79
249 -54 -75 265.60
248 -63 -77 267.21
242 -60 -73 259.79
245 -61 -75 263.38
245 -63 -76 264.14
246 -51 -72 261.34
245 -67 -76 265.12
239 -64 -74 258.25
236 -80 -78 261.11
243 -58 -81 262.63
228 -89 -76 256.28
243 -66 -80 264.21
222 -102 -75 255.56
232 -83 -79 258.75
239 -101 -87 273.66
229 -99 -84 263.25
220 -138 -88 274.20
212 -97 -78 245.84
221 -145 -88 278.59
203 -148 -93 267.88
190 -154 -92 261.30
196 -158 -96 269.44
186 -149 -87 253.70
191 -174 -89 273.27
190 -196 -98 290.03
167 -192 -98 272.68
143 -225 -87 280.43
157 -230 -102 296.57
137 -220 -96 276.38
129 -221 -102 275.47
88 -219 -105 258.32
107 -244 -121 292.62
80 -232 -107 267.72
69 -264 -119 297.69
57 -250 -108 278.23
55 -246 -121 279.61
41 -247 -124 279.40
-1 -251 -112 274.86
-2 -255 -116 280.15
6 -244 -123 273.31
-21 -256 -108 278.64
-35 -249 -118 277.76
-49 -248 -114 277.31
-47 -241 -122 274.18
-72 -248 -120 284.76
-89 -230 -109 269.63
-106 -241 -109 284.95
-105 -232 -112 278.20
-122 -220 -113 275.78
-133 -225 -103 280.93
-141 -209 -100 271.22
-164 -198 -97 274.79
-163 -196 -96 272.40
-175 -193 -90 275.63
-179 -201 -91 284.12
-183 -189 -91 278.37
-194 -182 -84 278.96
-191 -179 -89 276.48
-205 -165 -81 275.34
-209 -163 -80 276.86
-208 -153 -81 270.62
-219 -153 -75 277.48
-219 -145 -78 273.99
-233 -133 -71 277.52
-229 -139 -75 278.19
-231 -116 -74 268.87
-242 -110 -68 274.39
-240 -107 -70 271.94
-245 -102 -68 273.96
-246 -95 -66 271.84
-250 -91 -64 273.64
-250 -87 -67 273.05
-253 -85 -62 274.00
-259 -74 -57 275.33
-257 -68 -59 272.31
-257 -62 -60 271.10
-257 -62 -56 270.24
-263 -50 -55 273.30
-256 -51 -57 267.18
-262 -48 -54 271.78
-258 -42 -55 267.12
-261 -18 -57 267.76
-270 -27 -49 275.74
-261 -15 -54 266.95
-266 -17 -50 271.19
-263 -7 -51 267.99
-265 -18 -45 269.40
-264 -14 -44 268.01
-272 -18 -36 274.96
-258 -13 -41 261.56
-266 -21 -29 268.40
-262 -24 -29 264.69
-259 -22 -23 260.95
-279 -28 -10 280.58
-264 -8 -7 264.21
-255 -19 -7 255.80
-268 -13 -1 268.32
-259 -11 4 259.26
-264 -6 19 264.75
-252 -5 24 253.19
-268 -15 42 271.69
-244 -4 31 245.99
-235 -22 29 237.80
-244 -4 53 249.72
-243 -8 65 251.67
-240 -4 79 252.70
-255 -6 92 271.15
-227 -15 100 248.50
-217 -7 115 245.69
-201 -12 118 233.39
-206 -12 128 242.83
-183 -1 130 224.48
-172 -4 143 223.72
-190 5 150 242.13
-162 11 156 225.17
-165 11 171 237.88
-146 9 178 230.39
-144 12 190 238.70
-127 2 186 225.23
-106 1 185 213.22
-120 -4 194 228.15
-94 -8 200 221.13
-104 2 202 227.21
-77 6 209 222.81
-75 2 214 226.77
-61 1 207 215.80
-51 6 205 211.33
-62 12 214 223.12
-41 5 210 214.02
-43 0 216 220.24
-27 2 210 211.74
-23 12 213 214.57
-18 6 217 217.83
-8 4 212 212.19
-6 7 214 214.20
-6 1 218 218.08
-10 -1 221 221.23
8 -2 213 213.16
10 -8 213 213.38
3 2 217 217.03
18 8 221 221.88
14 6 218 218.53
34 2 208 210.77
36 3 208 211.11
51 -2 204 210.29
51 -6 207 213.27
60 1 212 220.33
57 -1 211 218.57
78 1 206 220.27
82 1 199 215.23
87 3 198 216.29
102 -4 186 212.17
101 0 189 214.29
121 2 191 226.11
119 -2 186 220.82
137 -4 176 223.07
138 -3 181 227.63
139 -4 181 228.25
153 0 177 233.96
162 -5 157 225.65
169 -11 147 224.26
161 -11 148 218.97
175 -8 135 221.17
192 -11 142 239.06
174 -9 142 224.77
206 -11 111 234.26
198 -17 120 232.15
198 -23 116 230.63
217 -28 109 244.45
212 -27 104 237.67
226 -27 85 242.96
232 -17 88 248.71
212 -21 94 232.85
246 -27 70 257.19
234 -29 65 244.59
238 -24 50 244.38
250 -16 49 255.26
205 -32 65 217.43
251 -33 44 256.96
256 -27 33 259.53
226 -26 39 230.81
245 -38 33 250.12
233 -30 38 237.98
253 -20 22 254.74
255 -23 12 256.32
252 -29 2 253.67
248 -31 5 249.98
242 -27 9 243.67
248 -24 4 249.19
257 -24 -10 258.31
250 -25 1 251.25
255 -29 2 256.65
245 -34 2 247.36
260 -31 -2 261.85
256 -24 -8 257.25
249 -25 -8 250.38
246 -26 -3 247.39
253 -28 -7 254.64
244 -28 1 245.60
260 -36 10 262.67
243 -37 22 246.78
253 -28 11 254.78
250 -22 21 251.84
242 -41 24 246.62
240 -39 42 246.75
236 -34 63 246.62
217 -25 64 227.62
204 -30 79 220.81
224 -42 91 245.40
250 -46 103 274.27
174 -40 129 220.27
211 -38 124 247.67
127 -7 152 198.20
230 -30 159 281.21
172 -38 144 227.52
172 -36 146 228.46
129 -29 184 226.58
74 -26 204 218.56
77 -17 197 212.20
73 -7 201 213.96
72 -13 210 222.38
34 -7 213 215.81
30 -23 208 211.41
-17 -9 238 238.78
-8 -24 232 233.38
-23 -19 224 225.98
-40 -2 222 225.58
-61 -12 208 217.09
-83 0 213 228.60
-90 0 204 222.97
-93 -5 197 217.91
-122 -5 190 225.85
-122 -4 186 222.48
-167 3 193 255.24
-131 -15 170 215.14
-174 -2 166 240.49
-147 -19 136 201.16
-193 -8 149 243.95
-207 16 144 252.67
-231 6 120 260.38
-211 1 106 236.13
-220 -1 107 244.64
-235 -2 106 257.81
-253 16 84 267.06
-236 13 64 244.87
-212 -13 38 215.77
-243 1 42 246.60
-237 0 19 237.76
-275 4 37 277.51
-249 4 16 249.55
-236 -17 -2 236.62
-276 -2 13 276.31
-255 -8 -15 255.57
-281 5 -8 281.16
-256 -5 -28 257.58
-262 -6 -31 263.90
-253 -9 -41 256.46
-268 0 -38 270.68
-259 -8 -49 263.72
-277 5 -42 280.21
-257 -9 -69 266.25
-250 -2 -80 262.50
-260 -11 -81 272.55
-269 3 -74 279.01
-259 -3 -93 275.21
-257 36 -88 274.02
-247 3 -105 268.41
-262 10 -104 282.06
-238 7 -131 271.76
-237 13 -129 270.15
-225 2 -148 269.32
-237 22 -137 274.63
-238 18 -141 277.22
-250 18 -141 287.58
-241 24 -146 282.79
-244 26 -150 287.60
-225 12 -174 284.68
-233 21 -170 289.19
-231 27 -166 285.74
-231 39 -167 287.70
-220 26 -178 284.18
-199 16 -199 281.88
-207 32 -187 280.79
-191 29 -201 278.79
-187 31 -203 277.74
-203 57 -196 287.88
-200 42 -206 290.17
-190 23 -225 295.39
-190 27 -214 287.45
-185 32 -215 285.44
-179 42 -217 284.42
-173 42 -221 283.79
-168 34 -236 291.68
-166 30 -231 286.04
-171 38 -240 297.13
-167 38 -230 286.76
-153 28 -241 286.83
-146 23 -252 292.15
-130 2 -257 288.02
-108 49 -251 277.61
-108 31 -280 301.70
-82 29 -257 271.32
-95 4 -277 292.87
-78 33 -278 290.61
-57 31 -292 299.12
-51 13 -285 289.82
-36 40 -272 277.27
-26 42 -288 292.21
-29 6 -290 291.51
-11 9 -284 284.36
-2 20 -299 299.67
12 37 -292 294.58
23 22 -267 268.89
41 25 -263 267.35
41 23 -288 291.81
61 26 -279 286.77
63 27 -268 276.63
92 17 -266 281.97
88 26 -264 279.49
91 31 -265 281.90
110 11 -257 279.77
118 18 -263 288.82
127 30 -248 280.24
127 21 -257 287.44
138 11 -228 266.74
144 23 -240 280.83
158 21 -231 280.65
165 11 -220 275.22
169 26 -246 299.59
193 7 -188 269.52
190 20 -202 278.04
183 14 -223 288.81
198 22 -187 273.23
200 23 -209 290.19
215 13 -168 273.16
211 23 -184 280.90
224 17 -153 271.80
227 23 -159 278.10
232 13 -134 268.23
230 13 -139 269.05
234 14 -120 263.35
241 20 -125 272.22
240 9 -115 266.28
238 18 -107 261.57
247 8 -94 264.40
244 18 -106 266.64
251 20 -79 263.90
254 16 -90 269.95
252 7 -68 261.11
245 16 -97 263.99
249 21 -90 265.60
252 19 -95 269.98
252 6 -89 267.32
253 18 -109 276.07
245 14 -97 263.87
241 15 -98 260.60
236 22 -115 263.45
240 16 -105 262.45
251 6 -101 270.63
228 19 -119 257.89
243 14 -134 277.85
229 19 -113 256.07
243 16 -148 284.97
226 13 -122 257.16
221 27 -161 274.76
213 9 -162 267.76
203 26 -171 266.69
196 24 -198 279.64
206 25 -174 270.81
188 19 -202 276.60
192 19 -199 277.18
180 17 -218 283.22
162 29 -239 290.18
173 18 -213 274.99
155 30 -225 274.86
134 14 -258 291.06
125 34 -268 297.67
126 33 -251 282.78
108 29 -253 276.61
90 28 -273 288.81
88 40 -260 277.39
73 36 -272 283.92
60 30 -283 290.84
53 32 -281 287.74
29 46 -295 299.97
20 35 -285 287.84
4 46 -275 278.85
-17 38 -278 281.10
-44 46 -282 289.10
-54 56 -281 291.57
-73 45 -271 284.24
-76 55 -263 279.23
-111 54 -265 292.34
-121 43 -258 288.19
-122 67 -255 290.51
-141 50 -246 287.92
-157 73 -225 283.91
-170 67 -234 296.89
-177 62 -212 283.05
-198 79 -204 295.06
-199 62 -187 280.02
-210 58 -180 282.60
-195 88 -190 286.13
-236 66 -139 281.73
-227 74 -152 283.04
-229 70 -122 268.75
-244 58 -115 275.91
-245 72 -120 282.15
-262 10 -64 269.89
-261 25 -73 272.17
-259 20 -45 263.64
-252 36 -66 262.98
-256 24 -58 263.58
-259 10 -53 264.56
-257 21 -51 262.85
-285 -17 -35 287.64
-266 4 -34 268.19
-246 36 -55 254.63
-261 -2 -69 269.97
-237 2 -53 242.86
-255 -5 -63 262.71
-255 -22 -84 269.38
-270 -64 -42 280.64
-259 -38 -34 263.97
-284 -71 -69 300.76
-280 -4 -77 290.42
-242 6 -53 247.81
-282 -3 -29 283.50
-252 9 -74 262.79
-251 -36 -75 264.43
-268 -41 -82 283.25
-248 -33 -98 268.70
-281 -20 -35 283.88
-250 -26 -96 269.06
-305 -3 -4 305.04
-259 -11 -27 260.64
-270 -9 -32 272.04
-268 -25 -35 271.43
-271 -12 0 271.27
-263 25 2 264.19
-287 4 -5 287.07
-267 24 -29 269.64
-261 33 -20 263.84
-265 17 -12 265.82
-262 23 -19 263.69
-263 3 -22 263.94
-268 -5 -21 268.87
-265 16 -20 266.23
-264 14 -37 266.95
-264 6 -41 267.23
-262 11 -38 264.97
-264 12 -17 264.82
-281 8 -109 301.51
-209 97 -78 243.26
-280 -7 -46 283.84
-265 30 -52 271.71
-261 40 -35 266.36
-261 31 -41 266.01
-262 34 -43 267.67
-261 32 -39 265.83
-261 33 -38 265.81
-262 37 -41 267.76
-262 33 -41 267.23
-261 29 -41 265.79
-262 36 -39 267.32
-261 35 -43 266.82
-262 32 -37 266.53
-262 33 -38 266.79
-262 36 -41 267.62
-261 34 -39 266.08
-261 33 -39 265.95
-261 34 -42 266.54
-262 37 -41 267.76
-262 36 -40 267.47
-261 35 -41 266.51
-262 36 -40 267.47
-262 35 -41 267.49
-261 33 -42 266.41
-261 36 -39 266.34
-262 35 -41 267.49
-262 35 -43 267.80
-263 35 -42 268.62
-262 34 -38 266.92
-260 34 -39 265.10
-262 35 -41 267.49
-261 34 -40 266.23
-261 34 -40 266.23
-262 35 -40 267.34
-262 35 -39 267.19
-261 35 -43 266.82
-263 35 -42 268.62
-261 34 -42 266.54
-262 35 -40 267.34
-261 33 -41 266.25
-262 35 -39 267.19
-262 35 -40 267.34
-263 35 -40 268.32
-261 34 -41 266.38
-261 34 -40 266.23
-261 34 -40 266.23
-262 36 -40 267.47
-262 34 -41 267.36
-261 34 -39 266.08
-261 34 -41 266.38
-261 34 -40 266.23
-261 34 -39 266.08
-262 35 -40 267.34
-262 36 -40 267.47
-261 35 -38 266.06
-262 34 -42 267.51
-262 35 -41 267.49
-263 35 -39 268.17
-262 34 -41 267.36
-262 34 -40 267.21
-262 35 -41 267.49
-261 35 -42 266.66
-261 35 -40 266.36
-261 35 -40 266.36
-261 35 -39 266.21
-262 35 -39 267.19
-262 34 -40 267.21
-262 34 -41 267.36
-261 33 -40 266.10
-261 33 -40 266.10
-261 34 -39 266.08
-261 35 -42 266.66
-262 34 -41 267.36
-262 33 -39 266.93
-262 34 -40 267.21
-262 36 -40 267.47
-262 35 -41 267.49
-261 35 -40 266.36
-262 35 -39 267.19
-262 35 -40 267.34
-260 34 -40 265.25
-262 34 -40 267.21
-262 35 -40 267.34
-262 35 -40 267.34
-262 35 -40 267.34
-262 36 -39 267.32
-262 36 -39 267.32
-262 34 -39 267.06
-262 34 -41 267.36
-262 34 -40 267.21
-261 34 -41 266.38
-262 34 -40 267.21
-261 34 -40 266.23
-261 34 -41 266.38
-261 34 -40 266.23
-261 34 -39 266.08
-262 35 -42 267.64
-262 35 -37 266.90
-262 33 -40 267.08
-262 35 -41 267.49
-262 35 -38 267.04
-263 35 -41 268.47
-261 35 -39 266.21
-261 34 -41 266.38
-261 35 -39 266.21
-261 34 -39 266.08
-261 33 -40 266.10
-263 36 -41 268.60
-261 34 -40 266.23
-262 36 -40 267.47
-261 34 -42 266.54
-261 35 -40 266.36
-262 35 -38 267.04
-261 35 -41 266.51
-261 34 -41 266.38
-262 35 -37 266.90
-261 34 -39 266.08
-261 33 -41 266.25
-261 34 -40 266.23
