73.00	17.00	35.00
73.00	17.00	35.00
73.00	17.00	35.00
73.00	17.00	35.00
73.00	17.00	35.00
73.00	17.00	35.00
84.00	18.00	44.00
84.00	18.00	44.00
84.00	18.00	44.00
84.00	18.00	44.00
84.00	18.00	44.00
84.00	18.00	44.00
84.00	18.00	44.00
84.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
74.00	22.00	38.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
75.00	11.00	43.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
82.00	24.00	38.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
78.00	18.00	44.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
77.00	21.00	51.00
76.00	16.00	46.00
76.00	16.00	46.00
76.00	16.00	46.00
76.00	16.00	46.00
76.00	16.00	46.00
76.00	16.00	46.00
76.00	16.00	46.00
76.00	16.00	46.00
73.00	15.00	47.00
73.00	15.00	47.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
72.00	26.00	34.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
83.00	23.00	49.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
76.00	26.00	42.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
83.00	19.00	39.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
79.00	21.00	37.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
76.00	20.00	46.00
82.00	22.00	42.00
82.00	22.00	42.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	17.00	41.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
69.00	19.00	37.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
72.00	20.00	40.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
77.00	19.00	43.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
80.00	14.00	40.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
82.00	22.00	44.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
80.00	12.00	40.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
66.00	16.00	46.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
80.00	22.00	42.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
71.00	23.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
76.00	16.00	38.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
74.00	16.00	32.00
80.00	14.00	40.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
83.00	17.00	41.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
75.00	18.00	36.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
82.00	16.00	39.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
76.00	18.00	44.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	15.00	41.00
73.00	17.00	39.00
73.00	17.00	39.00
73.00	17.00	39.00
73.00	17.00	39.00
73.00	17.00	39.00
73.00	17.00	39.00
73.00	17.00	39.00
73.00	17.00	39.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
76.00	20.00	44.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
75.00	11.00	38.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
71.00	15.00	43.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
75.00	17.00	37.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
68.00	22.00	42.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
79.00	19.00	45.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
77.00	13.00	37.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
70.00	14.00	42.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
64.00	20.00	40.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
70.00	16.00	32.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
79.00	7.00	43.00
73.00	19.00	33.00
73.00	19.00	33.00
73.00	19.00	33.00
73.00	19.00	33.00
73.00	19.00	33.00
73.00	19.00	33.00
73.00	19.00	33.00
73.00	19.00	33.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
75.00	17.00	43.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
70.00	20.00	46.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
65.00	21.00	43.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
72.00	24.00	42.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
74.00	18.00	36.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
77.00	19.00	37.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
67.00	21.00	43.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
72.00	22.00	38.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
70.00	18.00	44.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
71.00	15.00	41.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
80.00	12.00	42.00
69.00	15.00	41.00
69.00	15.00	41.00
69.00	15.00	41.00
69.00	15.00	41.00
69.00	15.00	41.00
69.00	15.00	41.00
69.00	15.00	41.00
80.00	20.00	42.00
80.00	20.00	42.00
80.00	20.00	42.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
69.00	21.00	45.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
72.00	20.00	44.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
75.00	21.00	41.00
76.00	18.00	44.00
76.00	18.00	44.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	19.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
73.00	11.00	39.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
69.00	19.00	43.00
72.00	24.00	38.00
72.00	24.00	38.00
72.00	24.00	38.00
72.00	24.00	38.00
72.00	24.00	38.00
72.00	24.00	38.00
